Mill TPH,Clinker TPH,Gypsum TPH,DFA TPH,WFA TPH,Mill KW,Mill I/L Temp,Mill O/L Temp,Mill O/L BE Amp,Mill Vent Fan RPM,Mill Vent Fan KW,Mill Vent BF I/L Draft,Mill Vent BF O/L Draft,Reject,Sep RPM,Sep KW,Sep Amp,CA Fan RPM,CA Fan KW,Mill Folaphone,Mill I/L Draft,Mill O/L Draft,Sep. Vent I/L Draft,Sep. Vent O/L Draft,Sep.Vent bag filter fan kw,Sep.Vent bag filter fan rpm,"Residue
(45µ)"
212149181503.21832,98.0,98.0,3098011768.7067537,4.602722572265868,3667.46,32.54,93.11,44.03,127.51696823005412,36.25,75.8,192.13,67.5,942.54,40.21,133.58,905.31,338.8,0.15364001277147354,1.6961215158407181,87.5,0.1506883237159857,212.3,0.9052960298826505,0.2148267171649328,13.6
211349515731.3744,97.94,97.94,3083692580.3952117,4.593236075965539,3693.47,31.88,90.2,44.42,130.35689859715578,39.88,73.35,189.33,54.44,942.73,34.36,132.64,895.41,334.08,0.15364001277147388,1.6782232304752551,88.0,0.15068832371598564,211.3,0.9046056643090802,0.2148267171649328,13.5
235248060136.45587,99.88,99.88,3462608912.9188223,4.688078820702697,3708.74,29.39,93.84,41.91,132.3141548790752,45.44,78.72,195.61,87.51,937.09,31.82,135.85,905.27,336.14,0.1536400127714744,1.674155053390849,83.8,0.15068832371598564,212.8,0.9043840631821551,0.2148267171649328,14.2
212367700852.37668,98.02,98.02,3098011768.7067537,4.602722572265868,3668.83,28.32,82.38,46.21,132.3141548790752,43.54,78.7,174.74,117.41,907.46,30.49,126.84,900.22,334.36,0.1536400127714759,1.6873873666760162,87.7,0.15068832371598564,212.3,0.9047524314711365,0.2148267171649328,15.2
256938572014.65897,101.51,101.51,3806579793.805095,4.763917821435667,3714.83,28.85,90.47,47.55,134.27024922663324,46.28,87.82,163.82,85.51,962.37,52.17,139.34,890.28,318.83,0.15364001277147435,1.7283918148524218,85.6,0.1506883237159857,212.3,0.9020677641023286,0.2148267171649328,14.6
249201763237.6312,100.94,100.94,3684751004.4980865,4.735481830154332,3602.38,30.53,81.74,47.22,130.35689859715578,40.92,77.82,201.32,131.37,967.13,71.23,160.16,900.46,317.09,0.15364001277147418,1.7101876619413665,83.1,0.15068832371598576,212.7,0.9034415549294864,0.2148267171649328,15.1
248786804356.1176,100.92,100.92,3676470211.335138,4.735481830154332,3646.12,29.8,80.73,51.59,132.3141548790752,44.05,78.93,190.58,136.01,957.75,57.19,146.81,900.42,320.82,0.1536400127714744,1.7189885666332916,87.0,0.1506883237159857,212.6,0.9036325727868545,0.2148267171649328,15.38
250033378325.3307,101.01,101.01,3697201325.046328,4.735481830154332,3666.29,31.22,93.68,42.49,130.35689859715578,40.83,82.33,186.28,108.75,947.08,55.95,141.98,905.37,328.61,0.15364001277147382,1.6936679176100564,90.0,0.15068832371598564,212.7,0.9046791440788994,0.2148267171649328,15.66
254986213709.95334,101.37,101.37,3776870013.9967628,4.754439640236022,3616.31,32.71,96.35,53.52,130.35689859715578,43.16,82.98,167.39,88.1,901.12,68.93,151.26,895.39,335.93,0.1536400127714743,1.7294060289920712,88.0,0.15068832371598573,212.5,0.9037465728206447,0.2148267171649328,15.94
249118726234.44058,100.93,100.93,3680608667.802687,4.735481830154332,3499.32,33.18,97.22,56.47,130.35689859715578,43.53,76.58,176.24,98.92,921.99,76.37,152.74,895.35,334.44,0.15364001277147413,1.732413523153757,88.0,0.15068832371598576,212.4,0.9049348132077925,0.2148267171649328,15.8
249700460507.6281,100.98,100.98,3693047330.2087746,4.735481830154332,3567.72,34.24,82.38,45.2,132.3141548790752,43.55,86.85,202.29,156.41,961.77,76.77,164.66,895.53,306.83,0.15364001277147415,1.6782232304752551,88.9,0.15068832371598576,211.3,0.9034415549294864,0.2148267171649328,15.2
248786804356.1176,100.91,100.91,3676470211.335138,4.735481830154332,3593.35,34.29,93.09,44.27,131.33936107256275,43.27,71.45,176.16,135.46,942.62,39.45,132.7,905.32,336.99,0.1536400127714741,1.6899251932927777,85.6,0.15068832371598564,212.3,0.9058291575262727,0.2148267171649328,15.6
264696080691.27744,102.07,102.07,3931745937.739611,4.782872740341408,3672.56,30.12,89.41,48.76,132.3141548790752,43.78,81.63,206.15,70.15,962.27,42.51,135.5,900.31,327.55,0.1536400127714741,1.6873873666760162,88.9,0.1506883237159857,212.5,0.9029388704951514,0.2148267171649328,15.6
255070845922.97305,101.38,101.38,3776870013.9967628,4.754439640236022,3678.38,31.83,90.26,46.67,132.3141548790752,43.98,77.81,208.51,92.34,962.23,51.06,139.27,900.32,325.96,0.1536400127714744,1.6936679176100564,85.6,0.15068832371598576,211.8,0.9043840631821551,0.2148267171649328,15.8
247380166614.61517,100.81,100.81,3655836030.7256,4.7260021995881045,3714.76,32.69,94.6,44.77,132.3141548790752,43.72,82.83,206.15,126.22,952.42,57.82,144.99,900.35,323.63,0.1536400127714745,1.6911812054232735,86.7,0.15068832371598567,212.5,0.9043840631821551,0.2148267171649328,15.4
248620979030.64792,100.9,100.9,3676470211.335138,4.735481830154332,3633.09,33.85,88.92,52.35,132.3141548790752,43.52,85.55,200.56,100.0,957.83,57.79,147.5,900.39,321.01,0.1536400127714745,1.6985427416105887,85.3,0.1506883237159857,200.485,0.9081870925137383,0.2148267171649328,15.3
257194125774.53128,101.53,101.53,3810839897.235171,4.763917821435667,3656.78,33.23,85.45,47.15,131.33936107256275,43.47,89.7,173.4,91.63,941.84,61.13,129.67,895.36,335.54,0.15364001277147388,1.7124289871559921,86.4,0.15068832371598567,212.3,0.9046056643090802,0.2148267171649328,14.5
245651537398.06082,100.68,100.68,3627110334.964694,4.7260021995881045,3661.28,31.44,88.55,43.34,132.3141548790752,42.85,85.99,181.21,137.44,957.62,44.31,133.96,900.32,327.78,0.1536400127714748,1.6873873666760162,89.8,0.15068832371598564,212.3,0.9037086234636428,0.2148267171649328,13.7
303474201668.2375,104.66,104.66,4555552336.563735,4.906033228716247,3776.31,30.28,91.95,45.31,132.3141548790752,43.68,83.11,210.74,201.06,941.59,73.55,159.71,895.45,323.63,0.15364001277147415,1.6886606135965792,86.7,0.1506883237159857,212.5,0.903249253786023,0.2148267171649328,15.7
312159451171.0463,105.21,105.21,4700863733.497969,4.934443554453638,3762.09,29.81,90.46,46.3,132.3141548790752,43.3,87.5,214.85,164.03,906.62,54.22,145.86,905.41,325.43,0.15364001277147415,1.6899251932927777,85.5,0.1506883237159857,212.3,0.9037086234636428,0.2148267171649328,15.5
228514670968.41193,99.35,99.35,3353877354.1865616,4.659631163139517,3641.44,32.91,92.3,46.18,131.33936107256275,43.6,69.49,169.93,56.71,942.51,37.67,131.98,905.32,337.22,0.15364001277147427,1.7113118343020923,87.0,0.15068832371598573,212.6,0.9033647891841802,0.2148267171649328,14.5
230377699785.61972,99.5,99.5,3384649060.111443,4.669114205324293,3685.78,32.29,90.4,44.15,127.38140113013516,40.54,71.18,179.33,63.73,942.4,42.41,131.8,905.33,336.05,0.15364001277147338,1.6924287480377027,83.6,0.1506883237159857,211.4,0.9038601181699443,0.2148267171649328,16.4
228592050489.40018,99.36,99.36,3357711022.9831634,4.659631163139517,3705.62,29.47,89.91,43.56,132.3141548790752,45.31,78.08,200.75,66.71,936.92,33.44,131.24,905.29,338.04,0.15364001277147443,1.6848144642755631,84.6,0.15068832371598567,213.2,0.9046791440788994,0.2148267171649328,13.6
310068607980.7786,105.08,105.08,4665439922.252737,4.924973913765422,3692.04,29.46,96.8,40.18,132.3141548790752,46.26,78.91,207.9,92.58,937.29,31.8,136.67,905.23,336.0,0.1536400127714745,1.6699979425017575,87.5,0.1506883237159857,212.3,0.9047524314711365,0.2148267171649328,15.3
264521636302.07303,102.05,102.05,3927373517.686177,4.782872740341408,3687.97,28.41,89.64,44.5,132.3141548790752,45.11,82.81,172.63,99.84,952.2,55.33,142.56,890.28,318.78,0.15364001277147413,1.700932313204174,85.5,0.15068832371598564,211.3,0.903249253786023,0.2148267171649328,15.3
265132603107.0263,102.1,102.1,3940502944.818495,4.792349479714461,3692.94,32.19,88.3,53.72,132.3141548790752,43.3,85.13,180.81,132.39,967.1,71.1,160.58,900.45,317.54,0.15364001277147413,1.6782232304752551,86.66,0.15068832371598578,212.6,0.9038601181699443,0.2148267171649328,14.2
261225005284.5364,101.82,101.82,3875219648.2063003,4.773395521192495,3601.22,30.16,80.21,48.84,132.30730992337135,43.9,78.8,182.1,157.12,957.83,61.81,150.83,900.45,317.53,0.15364001277147407,1.6911812054232735,87.0,0.15068832371598578,212.3,0.9068651799363623,0.2148267171649328,14.8
264434449354.3176,102.05,102.05,3927373517.686177,4.782872740341408,3660.47,30.37,90.56,42.31,130.35689859715578,40.79,87.33,188.67,119.54,946.98,58.36,144.91,905.39,327.6,0.15364001277147418,1.6924287480377027,86.4,0.15068832371598567,211.3,0.9054392085704303,0.2148267171649328,13.3
253635216891.73822,101.27,101.27,3755767228.0308766,4.754439640236022,3669.56,32.24,93.36,43.71,130.35689859715578,40.38,81.24,194.31,107.84,947.34,47.18,137.73,905.36,329.75,0.1536400127714742,1.707917956818501,84.6,0.15068832371598564,211.3,0.9024669560402224,0.2148267171649328,15.2
245733628547.26773,100.69,100.69,3631202454.981221,4.7260021995881045,3565.77,32.94,98.18,57.43,130.35689859715578,43.52,75.6,173.93,87.54,901.12,73.62,150.13,895.36,336.42,0.15364001277147435,1.7363436146383868,88.3,0.1506883237159858,212.3,0.9068651799363623,0.2148267171649328,16.0
260707568403.9341,101.79,101.79,3870899665.873288,4.773395521192495,3437.64,34.04,89.24,48.02,131.33936107256275,42.86,80.08,206.47,152.5,937.4,61.87,135.46,905.35,327.8,0.15364001277147277,1.6899251932927777,88.0,0.15068832371598576,212.8,0.9033263290585676,0.2148267171649328,15.47
248206810950.08868,100.87,100.87,3668204927.4570255,4.735481830154332,3557.32,34.2,82.49,49.16,131.33936107256275,43.19,76.06,188.62,75.4,942.37,45.06,134.82,905.33,337.57,0.15364001277147424,1.6936679176100564,88.0,0.15068832371598564,213.2,0.9047524314711365,0.2148267171649328,13.55
266357997418.75574,102.19,102.19,3958065711.0942283,4.792349479714461,3614.58,34.32,93.67,50.9,132.3141548790752,42.73,85.75,184.45,142.89,957.97,64.87,153.17,900.45,317.11,0.15364001277147413,1.6685919017684294,86.5,0.15068832371598584,200.485,0.9033263290585676,0.2148267171649328,14.25
310068607980.7786,105.08,105.08,4665439922.252737,4.924973913765422,3706.15,28.99,87.79,45.06,132.3141548790752,43.49,81.26,171.62,61.24,907.29,35.28,129.96,900.29,329.4,0.1536400127714743,1.7067722702406398,86.5,0.1506883237159857,212.6,0.9068651799363623,0.2148267171649328,12.3
305038466032.2679,104.76,104.76,4585305539.602472,4.915503805449962,3665.03,30.12,89.36,48.59,132.3141548790752,43.72,81.47,206.41,68.48,962.31,42.44,134.29,900.3,327.59,0.15364001277147407,1.6899251932927777,88.5,0.15068832371598567,212.3,0.9036325727868545,0.2148267171649328,14.3
303864651626.1749,104.69,104.69,4565452145.973897,4.906033228716247,3661.63,28.33,82.35,46.07,132.3141548790752,43.58,79.11,179.87,44.19,907.45,30.37,127.06,900.21,334.47,0.1536400127714758,1.682205655317114,87.8,0.15068832371598567,213.3,0.906524219350382,0.2148267171649328,13.25
305332498005.18,104.78,104.78,4590280110.001421,4.915503805449962,3687.65,31.93,90.69,45.91,132.3141548790752,44.16,78.67,210.79,91.57,962.17,50.76,139.38,900.32,325.26,0.1536400127714744,1.6961215158407181,86.9,0.1506883237159857,212.3,0.9037086234636428,0.2148267171649328,14.58
306904583987.4784,104.88,104.88,4615220456.268354,4.915503805449962,3704.19,32.85,93.97,44.5,132.3141548790752,44.06,81.76,205.82,129.22,952.47,58.25,145.81,900.36,324.31,0.15364001277147452,1.7157390638665038,89.7,0.1506883237159857,212.3,0.9043840631821551,0.2148267171649328,15.2
305528647995.99695,104.79,104.79,4590280110.001421,4.915503805449962,3656.91,27.79,84.33,46.29,132.3141548790752,43.88,77.88,169.93,44.77,907.31,32.62,127.41,900.26,330.64,0.15364001277147396,1.6924287480377027,85.5,0.15068832371598564,212.8,0.9034415549294864,0.2148267171649328,14.6
307397215442.5479,104.91,104.91,4620222047.135014,4.915503805449962,3633.07,33.66,88.98,52.09,132.3141548790752,43.69,85.56,199.63,118.99,957.86,52.76,144.21,900.38,322.15,0.1536400127714745,1.6948988090712251,85.0,0.15068832371598578,212.3,0.9039732115309969,0.2148267171649328,15.3
303084161907.2615,104.64,104.64,4550609142.377922,4.906033228716247,3624.47,27.63,90.35,42.14,132.3141548790752,44.1,79.26,159.65,78.01,962.7,44.06,137.49,890.33,315.25,0.15364001277147524,1.6899251932927777,88.3,0.15068832371598578,212.5,0.9047524314711365,0.2148267171649328,15.5
302208070494.07605,104.59,104.59,4535806363.098379,4.906033228716247,3649.84,27.98,89.53,42.83,132.3141548790752,44.11,80.24,162.15,117.41,952.2,58.38,145.66,895.27,324.62,0.15364001277147427,1.6873873666760162,87.5,0.15068832371598564,200.485,0.9061093141144689,0.2148267171649328,14.8
304353291423.3735,104.72,104.72,4570408767.670904,4.906033228716247,3677.85,30.57,90.73,48.07,132.3141548790752,43.91,65.09500000000001,244.94500000000005,96.07,907.48,30.15,130.02,905.39,325.57,0.15364001277147316,1.732413523153757,86.4,0.15068832371598567,211.5,0.9024669560402224,0.2148267171649328,14.98
360596501340.3189,108.03,108.03,5492447878.902066,5.05750668450389,3660.05,31.4,88.52,43.26,132.3141548790752,42.92,86.23,173.17,140.32,957.64,44.2,133.41,900.32,327.63,0.15364001277147468,1.682205655317114,89.8,0.15068832371598567,212.6,0.9033263290585676,0.2148267171649328,14.36
368530097812.5216,108.46,108.46,5620823806.861376,5.085894843586711,3782.59,30.2,91.75,45.03,132.3141548790752,43.7,82.66,210.81,209.65,941.5,71.35,160.49,905.44,324.34,0.15364001277147413,1.7189885666332916,86.5,0.1506883237159857,211.8,0.9035944712654957,0.2148267171649328,16.3
360484184304.6597,108.03,108.03,5492447878.902066,5.05750668450389,3756.71,29.84,90.48,46.19,132.3141548790752,43.3,87.44,215.87,165.66,906.6,55.54,146.06,905.4,325.75,0.15364001277147418,1.6924287480377027,85.5,0.1506883237159857,212.8,0.9057233552084607,0.2148267171649328,14.2
357127945870.54926,107.84,107.84,5434908036.876512,5.05750668450389,3658.77,32.89,92.21,45.19,131.33936107256275,43.4,69.98,176.03,61.34,942.61,37.73,132.58,905.32,336.83,0.15364001277147413,1.7124289871559921,87.5,0.1506883237159857,211.3,0.906524219350382,0.2148267171649328,13.36
353244661303.91595,107.63,107.63,5372195116.506903,5.038578962249885,3690.26,32.28,90.12,44.52,127.38140113013516,40.43,71.47,179.33,61.21,942.39,41.57,131.27,905.34,335.37,0.1536400127714736,1.6936679176100564,85.3,0.15068832371598578,211.9,0.9038601181699443,0.2148267171649328,12.25
416145602773.65497,110.91,110.91,6411789374.306266,5.189949910069821,3705.62,29.47,89.91,43.56,132.3141548790752,45.31,78.08,200.75,66.71,936.92,33.44,131.24,905.29,338.04,0.15364001277147443,1.6848144642755631,84.6,0.15068832371598567,213.2,0.9046791440788994,0.2148267171649328,13.2
416524608817.77374,110.93,110.93,6418366744.228157,5.19940676801996,3703.95,29.5,96.88,40.18,132.3141548790752,46.11,78.89,208.13,95.26,937.32,32.34,136.65,906.4,336.14,0.15364001277147452,1.6685919017684294,87.5,0.15068832371598578,212.8,0.9058291575262727,0.2148267171649328,13.6
261138707558.09442,101.81,101.81,3875219648.2063003,4.773395521192495,3671.5,30.52,96.14,41.63,132.3141548790752,47.04,79.19,198.93,64.55,982.14,32.26,125.29,925.8637499999998,335.96,0.1536400127714747,1.7283918148524218,85.0,0.1506883237159857,211.6,0.9038601181699443,0.2148267171649328,14.3
479918117168.044,113.85,113.85,7478291345.928876,5.331756295749384,3665.92,28.24,89.53,43.83,132.3141548790752,45.85,82.7,163.64,108.16,952.11,58.55,143.07,895.27,324.83,0.15364001277147415,1.6948988090712251,90.0,0.15068832371598573,212.3,0.9028607499270467,0.2148267171649328,15.25
364885795707.2596,108.27,108.27,5562164725.197505,5.076432579462452,3681.3,28.34,89.55,44.46,132.3141548790752,45.48,83.39,166.5,100.98,952.17,55.83,142.94,893.74,318.73,0.15364001277147413,1.6985427416105887,86.5,0.15068832371598564,211.4,0.9034415549294864,0.2148267171649328,13.25
217741991079.92596,98.47,98.47,3185095259.009202,4.621694077492548,3697.32,29.11,91.89,36.0,134.27024922663324,47.04,88.43,175.19,132.39,962.45,50.91,137.62,890.28,319.14,0.1536400127714739,1.7485245922042838,85.5,0.15068832371598564,212.3,0.9046791440788994,0.2148267171649328,15.2
265919826302.8743,102.16,102.16,3953668917.983757,4.792349479714461,3693.89,32.53,88.18,54.31,132.3141548790752,43.31,85.7,177.57,60.04,967.12,69.75,157.8,900.45,316.55,0.15364001277147418,1.6924287480377027,87.98,0.15068832371598576,211.3,0.9054748875824976,0.2148267171649328,15.3
356459773344.1911,107.8,107.8,5423460549.44841,5.0480430521661965,3600.53,30.18,80.23,48.43,130.35689859715578,43.66,78.17,185.55,158.29,957.86,64.14,151.71,900.45,317.17,0.15364001277147413,1.707917956818501,86.4,0.15068832371598576,212.7,0.9037086234636428,0.2148267171649328,14.5
316073020760.2975,105.45,105.45,4762111547.527388,4.94391272830299,3700.27,28.72,86.07,44.88,132.3141548790752,43.64,80.52,172.7,66.39,907.32,36.01,131.42,900.27,330.17,0.153640012771475,1.6861053512291402,86.4,0.15068832371598576,212.5,0.9049711468563633,0.2148267171649328,14.8
237874466158.0118,100.09,100.09,3502146270.2855225,4.697560395621743,3626.06,30.26,90.31,42.38,130.35689859715578,40.84,86.61,188.76,123.93,946.93,59.59,145.57,905.41,327.19,0.15364001277147402,1.7157390638665038,85.0,0.1506883237159857,211.3,0.9033263290585676,0.2148267171649328,14.69
368644459804.95325,108.47,108.47,5620823806.861376,5.085894843586711,3642.13,28.04,82.79,47.0,132.3141548790752,43.43,78.76,174.27,24.31,907.58,24.54,125.52,900.22,332.39,0.15364001277147388,1.7314168255956948,85.5,0.1506883237159857,212.6,0.9034415549294864,0.2148267171649328,15.3
311361584905.2369,105.16,105.16,4685654762.890408,4.924973913765422,3639.87,27.77,86.75,45.32,132.3141548790752,43.63,76.94,165.81,44.53,907.48,28.83,130.26,900.28,328.41,0.15364001277147393,1.682205655317114,86.4,0.1506883237159857,212.6,0.9036325727868545,0.2148267171649328,14.2
351590997513.0953,107.53,107.53,5343889201.248658,5.038578962249885,3678.49,32.25,93.11,43.55,130.35689859715578,40.28,81.73,194.35,103.59,947.35,47.24,137.98,905.37,330.03,0.1536400127714742,1.6961215158407181,84.6,0.15068832371598578,213.7,0.9024272815663484,0.2148267171649328,14.3
188612020067.91653,95.91,95.91,2727044252.9115524,4.507835137675879,3628.69,27.66,89.5,41.3,132.3141548790752,44.65,79.58,172.32,91.77,962.45,52.94,138.93,895.28,324.58,0.1536400127714745,1.7294060289920712,86.8,0.15068832371598567,212.8,0.9061093141144689,0.2148267171649328,14.3
357797141826.7016,107.88,107.88,5446375646.900183,5.05750668450389,3557.42,33.04,98.23,57.99,130.35689859715578,43.55,75.86,177.41,92.43,901.12,75.97,150.43,895.35,336.71,0.15364001277147432,1.7420745469236092,89.8,0.15068832371598567,211.6,0.9038601181699443,0.2148267171649328,13.25
190404620389.11148,96.07,96.07,2756199633.770289,4.507835137675879,3694.88,28.26,89.61,43.78,132.3141548790752,45.75,82.72,163.53,104.63,952.16,57.3,142.73,895.27,321.3,0.15364001277147418,1.6961215158407181,89.8,0.1506883237159858,200.485,0.903249253786023,0.2148267171649328,15.2
193288237266.41068,96.34,96.34,2798771073.934383,4.526816636385117,3666.11,31.06,91.26,44.91,134.27024922663324,47.11,83.33,166.47,100.39,962.31,54.12,143.45,890.3,316.78,0.15364001277147377,1.7067722702406398,87.9,0.15068832371598564,211.9,0.9061789063094507,0.2148267171649328,13.6
192816394315.9129,96.3,96.3,2792186197.218192,4.517326139130528,3686.08,32.46,90.03,44.92,134.27024922663324,47.08,88.67,166.15,131.96,962.14,59.81,146.33,890.32,316.76,0.15364001277147382,1.7179120131390442,85.5,0.1506883237159857,212.3,0.9047524314711365,0.2148267171649328,12.8
248041301710.74707,100.86,100.86,3664078094.237269,4.735481830154332,3674.86,30.11,89.4,48.82,132.3141548790752,43.79,81.47,207.84,69.02,962.28,42.91,134.72,900.3,327.64,0.1536400127714741,1.6899251932927777,88.5,0.1506883237159857,212.7,0.9033647891841802,0.2148267171649328,15.7
237794527510.50253,100.08,100.08,3502146270.2855225,4.697560395621743,3678.38,31.83,90.26,46.67,132.3141548790752,43.98,77.81,208.51,92.34,962.23,51.06,139.27,900.32,325.96,0.1536400127714744,1.6936679176100564,85.6,0.15068832371598576,211.8,0.9043840631821551,0.2148267171649328,15.5
245323396932.4742,100.65,100.65,3623022057.511573,4.7260021995881045,3704.19,32.85,93.97,44.5,132.3141548790752,44.06,81.76,205.82,129.22,952.47,58.25,145.81,900.36,324.31,0.15364001277147452,1.7157390638665038,89.7,0.1506883237159857,212.3,0.9043840631821551,0.2148267171649328,14.5
252625813813.06253,101.2,101.2,3738955807.9536176,4.7449609767557925,3643.7,33.75,88.77,52.0,132.3141548790752,43.51,85.52,199.29,97.58,957.82,55.46,146.09,900.39,322.09,0.15364001277147443,1.6961215158407181,83.0,0.15068832371598578,212.3,0.8148631920295015,0.2148267171649328,16.4
241413578300.79062,100.36,100.36,3562157044.794857,4.707041483172645,3675.44,30.57,90.81,47.64,132.3141548790752,43.78,65.09500000000001,244.94500000000005,94.52,907.5,29.91,129.48,905.39,325.99,0.1536400127714727,1.7314168255956948,86.4,0.1506883237159857,211.3,0.9050798640645896,0.2148267171649328,13.6
236359382478.14468,99.97,99.97,3478378990.8445582,4.688078820702697,3660.81,31.36,88.5,42.97,132.3141548790752,42.92,86.25,173.22,140.88,957.65,44.27,132.9,900.31,328.25,0.15364001277147457,1.682205655317114,89.7,0.15068832371598564,212.8,0.9029388704951514,0.2148267171649328,14.8
241899501290.63132,100.39,100.39,3566188029.192601,4.707041483172645,3610.13,30.07,80.02,48.82,132.3141548790752,43.85,78.59,181.08,157.12,957.84,61.01,149.26,900.43,318.28,0.1536400127714742,1.6835146011203768,87.5,0.15068832371598567,212.3,0.9038601181699443,0.2148267171649328,14.3
246473458479.5579,100.74,100.74,3639398234.256113,4.7260021995881045,3622.18,30.26,90.34,42.4,130.35689859715578,40.73,87.28,191.42,122.82,946.96,59.97,145.44,905.4,327.52,0.1536400127714741,1.7157390638665038,85.0,0.15068832371598578,212.3,0.9038601181699443,0.2148267171649328,15.7
246144420727.94806,100.71,100.71,3635298420.448654,4.7260021995881045,3699.53,32.06,94.53,44.02,130.35689859715578,40.19,82.19,188.16,82.93,947.26,46.89,136.99,905.36,329.03,0.15364001277147393,1.6899251932927777,82.2,0.1506883237159857,213.5,0.9028607499270467,0.2148267171649328,15.5
228979269435.824,99.39,99.39,3361548341.774512,4.659631163139517,3565.77,32.94,98.18,57.43,130.35689859715578,43.52,75.6,173.93,87.54,901.12,73.62,150.13,895.36,336.42,0.15364001277147435,1.7363436146383868,88.3,0.1506883237159858,212.3,0.9068651799363623,0.2148267171649328,13.3
246062217418.00174,100.71,100.71,3635298420.448654,4.7260021995881045,3428.63,34.01,88.92,47.73,131.33936107256275,43.06,80.48,205.97,150.78,937.35,63.61,135.14,905.34,328.46,0.15364001277147288,1.6899251932927777,88.3,0.15068832371598567,212.7,0.9054034833836027,0.2148267171649328,14.6
246062217418.00174,100.71,100.71,3635298420.448654,4.7260021995881045,3565.88,34.22,82.67,48.66,131.33936107256275,43.66,75.9,169.08,70.39,942.39,44.08,133.2,905.31,338.12,0.15364001277147443,1.6911812054232735,87.0,0.15068832371598564,211.5,0.9034415549294864,0.2148267171649328,15.6
229599934851.59662,99.43,99.43,3373082225.908576,4.669114205324293,3617.25,34.34,93.57,51.93,132.3141548790752,42.78,85.48,179.55,142.38,957.97,72.13,153.44,900.45,316.77,0.15364001277147413,1.6539381805475204,86.8,0.1506883237159858,211.3,0.9049711468563633,0.2148267171649328,14.8
236677690114.6093,99.99,99.99,3486286439.6893544,4.688078820702697,3577.97,30.44,81.31,47.76,130.35689859715578,40.68,78.19,195.02,27.9,907.59,24.87,125.54,905.23,337.74,0.1536400127714739,1.6835146011203768,85.6,0.15068832371598564,212.8,0.903249253786023,0.2148267171649328,15.0
236916650717.54025,100.01,100.01,3490245776.4780116,4.688078820702697,3585.62,29.78,81.31,43.32,132.3141548790752,44.01,78.74,196.28,32.07,907.57,26.49,125.27,905.22,338.26,0.15364001277147432,1.7124289871559921,86.8,0.15068832371598576,212.8,0.9047524314711365,0.2148267171649328,15.8
234456876461.60657,99.82,99.82,3450820482.8320436,4.688078820702697,3679.31,28.98,85.77,46.85,132.3141548790752,43.51,75.28,192.28,45.17,909.09,31.12,128.17,900.25,331.57,0.1536400127714741,1.6782232304752551,88.5,0.15068832371598576,200.485,0.903249253786023,0.2148267171649328,15.4
231626602321.27286,99.59,99.59,3404000543.8774962,4.669114205324293,3693.98,28.77,92.77,44.14,132.3141548790752,43.9,78.4,190.28,53.68,922.46,36.83,129.52,900.24,332.53,0.15364001277147435,1.707917956818501,84.6,0.15068832371598573,212.5,0.9034415549294864,0.2148267171649328,15.3
233274180213.93814,99.73,99.73,3431247404.138144,4.678596757557282,3629.18,28.27,91.28,47.57,132.3141548790752,43.83,80.13,204.93,61.22,952.84,37.92,133.43,900.31,328.32,0.15364001277147452,1.6699979425017575,86.8,0.15068832371598576,211.3,0.9061789063094507,0.2148267171649328,14.5
234852195960.06714,99.85,99.85,3454746238.6577144,4.688078820702697,3653.19,27.59,82.6,52.81,132.3141548790752,44.12,81.48,208.7,83.97,952.48,48.16,138.01,900.33,325.46,0.1536400127714746,1.7124289871559921,86.4,0.1506883237159857,212.3,0.9020677641023286,0.2148267171649328,13.7
280602852267.66614,103.17,103.17,4187769694.300107,4.839726008866174,3712.47,28.32,88.33,42.82,132.3141548790752,43.82,82.08,211.48,102.8,952.22,55.91,141.2,900.33,326.82,0.15364001277147418,1.7211221702733812,85.8,0.1506883237159857,211.3,0.9043840631821551,0.2148267171649328,14.5
277052526195.0985,102.93,102.93,4132747314.69477,4.830251655990286,3684.78,29.11,89.8,46.89,132.3141548790752,43.84,83.89,205.97,80.38,952.45,47.94,136.71,900.3,327.62,0.15364001277147443,1.7044588356473205,85.5,0.1506883237159857,212.3,0.9020677641023286,0.2148267171649328,16.1
194641563317.57877,96.47,96.47,2821920116.97014,4.526816636385117,3660.96,30.99,89.69,48.57,132.3141548790752,43.77,78.94,205.85,86.52,962.09,48.57,138.2,900.31,327.03,0.15364001277147418,1.6911812054232735,87.0,0.15068832371598564,211.5,0.9028607499270467,0.2148267171649328,15.0
194709432390.75714,96.47,96.47,2821920116.97014,4.526816636385117,3694.12,32.29,92.9,44.43,132.3141548790752,43.86,82.18,206.67,124.93,952.6,58.72,145.09,900.35,323.5,0.15364001277147452,1.707917956818501,85.0,0.1506883237159857,211.6,0.9033647891841802,0.2148267171649328,15.4
202995388898.4872,97.21,97.21,2953833876.277017,4.564773601641862,3658.69,33.03,91.91,48.21,132.3141548790752,43.81,85.31,205.03,128.03,952.37,59.31,145.01,900.36,323.7,0.1536400127714742,1.6899251932927777,85.0,0.1506883237159857,211.4,0.906524219350382,0.2148267171649328,16.0
274526288145.4152,102.75,102.75,4091876928.23313,4.820776827456587,3628.19,33.73,89.68,52.24,132.3141548790752,43.73,84.9,200.3,149.61,957.77,61.71,150.43,900.41,321.29,0.15364001277147463,1.7211221702733812,83.1,0.1506883237159857,212.8,0.9034415549294864,0.2148267171649328,15.8
