Date Time,Mill_TPH,Clinker_TPH,Gypsum_TPH,DFA_TPH,WFA_TPH,Mill_KW,Mill_I/L_Temp,Mill_O/L_Temp,Mill_O/L_BE_Amp,Mill_Vent_Fan_RPM,Mill_Vent_Fan_KW,Mill_Vent_BF_I/L_Draft,Mill_Vent_BF_O/L_Draft,Reject,Sep_RPM,Sep_KW,Sep_Amp,CA_Fan_RPM,CA_Fan_KW,Mill_Folaphone,Mill_I/L_Draft,Mill_O/L_Draft,Sep_Vent_I/L_Draft,Sep_Vent_O/L_Draft,SepVent_bag_filter_fan_kw,SepVent_bag_filter_fan_rpm,Residue(45µ)
2022-10-08 20:24:00,-0.0917798653244972,0.071494155,0.071494155,0.1638776063919067,-1.2528473138809204,-0.2569067776203155,-1.079198956489563,0.3972316682338714,-1.0315381288528442,1.1945027112960815,-1.1257587671279907,-0.85605633,1.086467981338501,0.5108157992362976,-1.4316729,0.2623943090438843,0.3334212005138397,0.058230735,-0.15968786,-0.3261692,0.020216761,-0.43003094,-0.17096709,-0.2209693044424057,-0.6393357,-0.5933628678321838,-0.56195337
2022-10-08 22:31:00,-0.0421602874994277,0.119619,0.119619,0.1989919692277908,-1.248070478439331,-0.5086488127708435,-0.5233604907989502,-0.6962798237800598,-1.3480651378631592,1.1945027112960815,-0.6682385206222534,0.091307804,-0.3127348721027374,-0.7379392385482788,0.36399052,-1.075611591339111,-1.305615782737732,-0.5034996,0.07744363,-0.047507852,-0.715099,0.14842162,-0.675992,-0.5594817399978638,-0.6047434,-0.5933628678321838,0.009695507
2022-10-08 23:27:00,0.3193504810333252,0.46810916,0.46810916,0.4571827948093414,-1.1955262422561646,-0.2466897517442703,-1.2644786834716797,-0.7520717978477478,-1.3532823324203491,1.1945027112960815,-0.5599862933158875,-0.20027731,1.202791690826416,-0.4594914317131042,0.12289238,0.1941672712564468,-0.1040583103895187,-0.4991744,-0.22503026,-0.1924087,-0.469994,-0.21578902,-0.1457143,-0.2040426582098007,-0.6501458,-0.5933628678321838,-0.071968175
2022-10-09 00:29:00,0.8803485631942749,1.0074376,1.0074376,0.8578947186470032,-1.1190985441207886,-0.2254405468702316,-0.8051941394805908,-0.5289052128791809,-0.3428311049938202,1.1945027112960815,-0.5313913822174072,-0.27980086,0.9551891088485718,-1.4244747161865234,0.13743828,-0.8125588297843933,-0.781446635723114,-0.5024183,-0.07958909,-0.21469785,-0.247171,0.42693678,-0.65073925,-0.3732988834381103,-0.73014057,-0.5933628678321838,0.2546881
2022-10-09 01:24:00,0.3801075518131256,0.52619046,0.52619046,0.5005586743354797,-1.185972809791565,-0.1745457202196121,-0.429415762424469,-0.4191827774047851,-0.5654433369636536,1.1945027112960815,-0.5191361308097839,-0.6405364,1.1845121383666992,-0.7323487997055054,0.5658602,-0.1537900567054748,-0.2673567533493042,-0.501337,-0.2513782,-0.114383854,-0.692817,-0.3014861,-0.39822677,-0.4917777180671692,-0.6155533,-0.5933628678321838,-1.5419229
2022-10-09 02:35:00,0.7902243137359619,0.92114437,0.92114437,0.7938638925552368,-1.1286519765853882,-0.4187979102134704,-0.137144073843956,0.4586025774478912,-0.9167536497116088,1.1945027112960815,-0.4660314619541168,-0.07350129,0.9524193406105042,0.1724727153778076,0.13170816,0.3450247049331665,0.2386687695980072,-0.49701837,-0.5759867,0.11969066,-0.7819461,-0.23721452,-0.85274994,-0.5594817399978638,-0.7560848,-0.5933628678321838,-0.56195337
2022-10-09 03:29:00,0.4560550451278686,0.5992063,0.5992063,0.5542628169059753,-1.176419377326965,-0.2466897517442703,0.1420799493789672,-0.6181721687316895,0.2537006735801697,1.1945027112960815,-0.5783687829971313,0.23767631,0.7956597805023193,0.0564085058867931,0.37104154,0.0698427036404609,0.2991489470005035,-0.49485576,-0.76569057,0.10854182,-0.64825225,-1.2013032,-0.9032517,-0.4071496129035949,-0.6696038,-0.5933628678321838,-1.9502437
2022-10-09 04:34:00,-0.0512736141681671,0.10966257,0.10966257,0.1927956342697143,-1.248070478439331,-0.1988284140825271,0.0063821296207606,-1.5052552223205566,-0.7863166928291321,1.0286526679992676,-0.3577784597873688,0.6848511,-1.3219780921936035,-0.658344566822052,-0.3324127,0.6611426472663879,-1.0858670473098757,-1.0349798,0.73192567,-0.23699552,-0.18923697,-0.3014861,0.106798165,-0.4071496129035949,-0.7495988,-0.5933628678321838,-1.2969303
2022-10-09 06:36:00,0.464156299829483,0.6058444,0.6058444,0.5604591369628906,-1.176419377326965,-0.3845995962619781,-0.515531599521637,-0.6999986171722412,-1.3550219535827637,1.1945027112960815,-0.6968333721160889,0.091307804,-0.459523469209671,0.6889051795005798,0.36399052,-0.9876746535301208,-1.2491669654846191,-0.5034996,0.02474774,-0.025210183,-0.715099,-0.49430418,-0.7769955,-0.3732988834381103,-0.6112294,-0.5933628678321838,-0.806946
2022-10-09 07:24:00,0.807438850402832,0.93773884,0.93773884,0.8062565326690674,-1.1286519765853882,-0.5024756193161011,-0.7477832436561584,-0.0416610054671764,-0.883709192276001,1.1945027112960815,-0.5334335565567017,-0.032010827,1.2714780569076538,2.156212091445923,-0.345635,1.5314152240753174,1.7617841958999634,-1.026336,-0.5612303,-0.2258467,-0.7596637,-0.23721452,-0.6002375,-0.3732988834381103,-0.7560848,-0.5933628678321838,-0.31696075
2022-10-09 08:29:00,0.8195899724960327,0.94935507,0.94935507,0.8145188093185425,-1.123875379562378,-0.4106040596961975,-0.8626044988632202,-0.302019864320755,-0.709793210029602,1.1945027112960815,-0.6376014947891235,0.3875031,1.489168405532837,1.317408800125122,-1.8900663,0.2532971799373626,0.5511534810066223,0.049586903,-0.30512902,-0.18125986,-0.247171,-1.2227271,-0.675992,-0.2378933876752853,-0.6306876,-0.5933628678321838,0.82633775
2022-10-09 09:28:00,1.3248945474624634,1.4355805,1.4355805,1.1739208698272705,-1.0522242784500122,-0.1891153305768966,-0.0562470182776451,0.0364480726420879,-0.6054438948631287,1.0286526679992676,-0.5599862933158875,-1.8391479,-1.2355666160583496,-1.7324708700180054,-0.30728894,-1.048320770263672,-1.1403008699417114,0.039868362,0.936386,-0.03635902,-0.20260623,-0.17294128,-0.9032517,-0.5594817399978638,-0.62636346,-0.5933628678321838,0.7446733
2022-10-09 10:22:00,0.4388404786586761,0.58261186,0.58261186,0.5418693423271179,-1.181196212768555,-0.2413268089294433,-0.2049924880266189,-0.1234874725341796,-1.022842526435852,0.3617528676986694,-1.199288845062256,-1.106151,-0.4174258112907409,-1.275135159492493,-0.30773014,-0.7011216878890991,-0.9487764835357666,0.03878706,0.954304,-1.20674,-0.8042285,-1.2013032,-0.39822677,-0.3563722372055053,-0.67392796,-0.5933628678321838,1.0713296
2022-10-09 11:33:00,-0.0482358373701572,0.112980954,0.112980954,0.1948608160018921,-1.248070478439331,-0.2074298709630966,-0.946110725402832,-0.5884160399436951,-1.236759066581726,1.1945027112960815,-0.1739539504051208,-0.642842,0.7530084848403931,-1.3957250118255615,-0.553676,-1.4955862760543823,-1.069739818572998,0.03554974,1.0069999,0.10854182,-0.18032385,-0.32290998,-0.39822677,-0.3225215077400207,-0.67392796,-0.5933628678321838,1.2346585
2022-10-09 12:26:00,-0.0401345863938331,0.12127882,0.12127882,0.2010571509599685,-1.248070478439331,-0.2137043327093124,-0.990473449230194,0.7914916276931763,-1.73241925239563,1.1945027112960815,-0.0493613481521606,-0.549488,0.4716167747974396,-0.8236562013626099,-0.53692687,-1.6350723505020142,-0.6473800539970398,0.03122453,0.7024161,-0.058648184,-0.8710752,-0.17294128,-0.6002375,-0.4917777180671692,-0.61339146,-0.5933628678321838,-1.0519385
2022-10-09 14:35:00,0.464156299829483,0.6058444,0.6058444,0.5604591369628906,-1.176419377326965,-0.5793749094009399,-1.2357733249664309,-0.4712545573711395,-1.0245813131332395,1.1945027112960815,-0.2413560450077057,-0.0665865,-0.8395129442214966,-0.5382875204086304,0.12201268,0.1501989662647247,0.0330322161316871,-1.5848224,-1.072381,-0.24814436,-0.53684074,-0.49430418,-0.87800276,-0.5764058232307434,-0.7560848,-0.5933628678321838,-0.56195337
2022-10-09 15:37:00,-0.0705138891935348,0.091408275,0.091408275,0.1783362329006195,-1.2528473138809204,-0.058490302413702,-0.2493557184934616,-0.7204555869102478,0.5789240002632141,1.1945027112960815,-0.6110487580299377,0.200796,-0.3864063918590545,0.3282009959220886,0.77874625,1.3456860780715942,1.8494813442230225,-0.48621196,-1.2030658,-0.24814436,-0.93792194,-0.24578275,-0.1457143,-0.3563722372055053,-0.72149247,-0.5933628678321838,-0.39862522
2022-10-09 16:23:00,-1.0153008699417114,-0.8196416,-0.8196416,-0.4950251281261444,-1.3865959644317627,-0.5465920567512512,-0.7790983319282532,-2.2249650955200195,-0.2697860598564148,1.193335771560669,-0.4884983003139496,-0.52874273,-0.314950168132782,0.9865191578865052,0.37016183,0.6414327621459961,0.8666636347770691,-0.48621196,-1.2041208,-0.3038715,-0.715099,-0.17294128,-0.1457143,-0.4071496129035949,-0.5398828,-0.5933628678321838,-0.071968175
2022-10-09 17:37:00,0.4196001887321472,0.5643576,0.5643576,0.5294759273529053,-1.181196212768555,-0.3660825192928314,-0.8756521940231323,-2.0873467922210693,0.4032684862613678,1.1945027112960815,-0.4742008745670318,-0.4676598,0.1941020488739013,0.7485342621803284,0.3644317,0.2995399236679077,0.3152776062488556,-0.49053717,-0.831033,0.04166582,-0.20260623,-0.17294128,-0.39822677,-2.406912326812744,-0.5398828,-0.5933628678321838,0.15669122
2022-10-09 18:37:00,0.4844086468219757,0.6257585,0.6257585,0.574917733669281,-1.171642780303955,-0.3428126275539398,-0.8730430603027344,-2.111522436141968,0.2432661354541778,1.1945027112960815,-0.5089237689971924,-0.40196672,0.256141722202301,0.7485342621803284,0.3657526,0.2851365506649017,0.4684967994689941,-0.48945585,-0.8911071,0.019376652,0.109345876,-0.17294128,-0.1457143,-0.3225215077400207,-0.73446447,-0.5933628678321838,0.3853506
2022-10-09 19:28:00,-1.5904756784439087,-1.3722461,-1.3722461,-0.9060652852058412,-1.467800498008728,-0.4976190626621246,-0.8730430603027344,-2.111522436141968,0.2432661354541778,1.1945027112960815,-0.5089237689971924,-0.40196672,0.256141722202301,0.7485342621803284,0.3657526,0.2851365506649017,0.4684967994689941,-0.48945585,-0.8911071,0.019376652,0.109345876,-0.17294128,-0.1457143,-0.3225215077400207,-0.73446447,-0.5933628678321838,0.61401
2022-10-09 20:33:00,-2.046160697937012,-1.8120065,-1.8120065,-1.2303528785705566,-1.529898166656494,-0.2741096615791321,-0.8730430603027344,-2.143137216567993,0.1858735531568527,1.1945027112960815,-0.4578612744808197,-0.549488,0.0772247910499572,0.9236953854560852,0.366635,0.3624604344367981,0.4422873258590698,-0.49053717,-0.8542193,0.019376652,-0.20260623,-0.19436514,-0.49923405,-0.4071496129035949,-0.6696038,-0.5933628678321838,0.4996807
2022-10-09 22:28:00,-0.0016555786132812,0.15778741,0.15778741,0.2279092073440551,-1.2432938814163208,-0.4489524066448211,-0.8730430603027344,-2.111522436141968,0.2432661354541778,1.1945027112960815,-0.5089237689971924,-0.40196672,0.256141722202301,0.8725845813751221,0.3657526,0.2851365506649017,0.4684967994689941,-0.48945585,-0.8911071,0.019376652,0.109345876,-0.17294128,-0.1457143,-0.3225215077400207,-0.73446447,-0.5933628678321838,0.4996807
2022-10-09 23:29:00,0.4813708662986755,0.6224401,0.6224401,0.5728517770767212,-1.171642780303955,-0.2921203672885895,0.3064832091331482,0.2782100737094879,0.0884810388088226,1.1945027112960815,-0.7274711728096008,0.272252,-0.1847793608903885,0.6077134013175964,0.37633047,0.8734044432640076,1.1025395393371582,-0.48621196,-1.2483867,-0.2592847,-1.0938982,-0.28006226,-0.019458065,-2.406912326812744,-0.75176066,-0.5933628678321838,-1.9502437
2022-10-10 00:27:00,0.8773108124732971,1.004118,1.004118,0.8558295369148254,-1.1190985441207886,-0.1430770456790924,-0.8417279720306396,-0.5363442897796631,-0.3723964989185333,-0.9713793992996216,-0.5313913822174072,-2.1082592,0.1043672040104866,-1.4513611793518066,0.13655858,-0.7708646059036255,-0.8429358005523682,-0.5024183,-0.06694259,-0.12553269,-0.715099,0.4697845,-0.65073925,-0.5425550937652588,-0.5333967,-0.5933628678321838,0.009695507
2022-10-10 01:34:00,0.984649658203125,1.1086643,1.1086643,0.9322537779808044,-1.0999915599822998,-0.4879060089588165,-0.343299925327301,-0.3168979287147522,-0.7793598771095276,-0.9713793992996216,-0.4680736362934112,-2.1082592,0.2101662158966064,-0.7845246195793152,0.56277454,-0.1863873749971389,-0.177643209695816,-0.4991744,-0.3472851,0.008227818,-0.64825225,-0.3014861,-0.019458065,-0.5256284475326538,-0.4750221,-0.5933628678321838,1.3163214
2022-10-10 02:35:00,0.5927611589431763,0.7303048,0.7303048,0.6513420343399048,-1.1573123931884766,-0.341394692659378,-0.137144073843956,0.4586025774478912,-0.9167536497116088,-0.9713793992996216,-0.4660314619541168,-2.1082592,0.0107545033097267,0.1724727153778076,0.13170816,0.3450247049331665,0.2386687695980072,-0.49701837,-0.5759867,0.11969066,-0.7819461,-0.23721452,-0.85274994,-0.5594817399978638,-0.7560848,-0.5933628678321838,1.0713296
2022-10-10 03:30:00,0.894525408744812,1.0207124,1.0207124,0.868222177028656,-1.1143217086791992,-0.3476691544055938,0.1446900814771652,-0.6237510442733765,0.2015260159969329,-0.9713793992996216,-0.5497739315032959,-2.1082592,-0.2202302515506744,-0.6495598554611206,0.37016183,0.07211684435606,0.3505588471889496,-0.49377447,-0.75936735,0.10854182,-0.6259698,-1.029909,-0.675992,-0.5256284475326538,-0.67392796,-0.5933628678321838,0.4996807
2022-10-10 04:24:00,1.094014286994934,1.2132118,1.2132118,1.0107439756393433,-1.0856612920761108,-0.2600440084934234,0.0324784368276596,-1.1686474084854126,-0.5410951972007751,-0.9713793992996216,-0.5599862933158875,-1.7538624,-2.1417806148529053,-2.036207675933838,-0.33329508,0.5739637017250061,-1.4205297231674194,-1.0360612,0.74141055,-0.4933592,-0.32293084,-0.4086071,-0.39822677,-0.4071496129035949,-0.6587939,-0.5933628678321838,-0.15363263
2022-10-10 06:24:00,1.1952775716781616,1.31112,1.31112,1.0830371379852295,-1.0713311433792114,-0.3382574617862701,-0.2519648373126983,-0.714876651763916,-0.3897878229618072,-0.9713793992996216,-0.7131737470626831,-2.06504,-1.3036986589431765,0.4360130131244659,0.37148273,0.8461136221885681,0.9311767220497132,-0.48621196,-1.2346853,-0.1924087,-0.692817,-0.83709097,-0.2214688,-0.5256284475326538,-0.72149247,-0.5933628678321838,0.58134437
2022-10-10 07:33:00,1.1426202058792114,1.2613367,1.2613367,1.045857548713684,-1.0808846950531006,-0.4184965491294861,-0.7582218050956726,-0.1086108312010765,-0.8402301669120789,-0.9713793992996216,-0.5661135315895081,-2.1082592,0.3115337789058685,2.447969913482666,-0.57086635,1.419977784156799,1.4533294439315796,0.05283081,-0.52012914,-0.2258467,-0.31401774,-0.28006226,-0.65073925,-0.3225215077400207,-0.6696038,-0.5933628678321838,1.3979858
2022-10-10 08:25:00,0.4104868769645691,0.55440116,0.55440116,0.52327960729599,-1.181196212768555,-0.2417294681072235,-0.8678237795829773,-0.2815628945827484,-0.6628358364105225,-0.9713793992996216,-0.6396436095237732,-2.0028043,0.5801846981048584,1.3781028985977173,-1.890946,0.3791379332542419,0.175163134932518,0.048512194,-0.34834003,-0.17011952,-0.20260623,-1.2227271,-0.8274972,-0.1871159970760345,-0.67392796,-0.5933628678321838,-0.31696075
2022-10-10 09:36:00,0.4398525357246399,0.58261186,0.58261186,0.5439345240592957,-1.181196212768555,-0.6311812400817871,-0.0666855424642562,0.0066919629462063,-0.9045795798301696,-0.9713793992996216,-0.5906233191490173,-2.1082592,-1.5928452014923096,-1.5631661415100098,-0.30067912,-1.1840165853500366,-0.9729694724082948,0.039868362,0.82993925,-0.23699552,-0.31401774,-0.065820314,-0.6254903,-0.5764058232307434,-0.5615028,-0.5933628678321838,-0.15363263
2022-10-10 10:37:00,1.3248945474624634,1.4355805,1.4355805,1.1759859323501587,-1.0522242784500122,-0.5395097732543945,-0.2415263205766677,-0.4563764929771423,-1.0558862686157229,-0.9713793992996216,-1.0828657150268557,-2.1082592,-1.3408111333847046,-1.7007927894592283,-0.30508566,-1.0945634841918943,-1.1755805015563965,0.042030968,0.5717313,-0.74973136,-0.692817,-0.3443355,-0.675992,-0.4071496129035949,-0.73446447,-0.5933628678321838,0.17302364
2022-10-10 11:28:00,0.7942741513252258,0.924464,0.924464,0.7959290742874146,-1.1286519765853882,-0.4703004360198974,-0.3954915702342987,-0.9770970940589904,-0.9811023473739624,-0.9713793992996216,-1.2340110540390017,-2.1082592,-0.7392534613609314,-1.2620913982391355,0.57643807,-0.2015489786863327,-0.0133357578888535,-1.026336,0.57805455,-0.13667302,0.020216761,-1.2227271,-0.6002375,-0.5256284475326538,-0.71716833,-0.5933628678321838,0.4996807
2022-10-10 12:24:00,0.3466904759407043,0.49300024,0.49300024,0.4757725596427917,-1.1907496452331543,-0.3282405436038971,-0.9956927299499512,0.7580167055130005,-1.7445932626724243,-0.9713793992996216,-0.084083467721939,-2.1082592,-0.6439790725708008,-0.8446861505508423,-0.53780925,-1.6199108362197876,-0.6282274127006531,0.032305833,0.69925445,-0.08094586,-0.8710752,-0.3014861,-0.675992,-0.3225215077400207,-0.6782519,-0.5933628678321838,0.009695507
2022-10-10 14:38:00,0.4459296464920044,0.5892499,0.5892499,0.5480656623840332,-1.176419377326965,-0.5679425001144409,-1.2253347635269165,-0.4656756222248077,-0.9167536497116088,-0.9713793992996216,-0.243398979306221,-2.1082592,-1.9157809019088743,-0.5587849617004395,0.12201268,0.1297308504581451,0.0148886265233159,-1.5848224,-1.0744877,-0.3038715,-0.5145583,-0.3014861,-0.9032517,-0.3563722372055053,-0.8101353,-0.5933628678321838,-0.071968175
2022-10-10 15:24:00,0.4935235381126404,0.63571495,0.63571495,0.5811141133308411,-1.171642780303955,-0.4853764474391937,-1.0478843450546265,-0.0212040357291698,-1.7829416990280151,-0.9713793992996216,0.1793984025716781,-1.9048411,-2.1473193168640137,0.3132937550544739,0.5729112,-0.2682595551013946,-0.3852947056293487,-1.5848224,-1.0344384,-0.4599212,-0.002065623,-0.3014861,-0.7769955,-0.4071496129035949,-0.6047434,-0.5933628678321838,0.41801623
2022-10-10 16:28:00,-0.0532993152737617,0.108002745,0.108002745,0.1907296776771545,-1.248070478439331,-0.2811919152736664,-0.7843176126480103,-2.24170184135437,-0.281960129737854,-0.9713793992996216,-0.5559011697769165,-2.1082592,-1.2195024490356443,0.8286613821983337,0.36927944,0.6133837103843689,0.8283584713935852,-0.48621196,-1.1819894,-0.14782186,-0.84879285,-0.065820314,-0.80224824,-0.1871159970760345,-0.5398828,-0.5933628678321838,0.7446733
2022-10-10 17:37:00,-0.0370968133211135,0.12459848,0.12459848,0.2031231224536895,-1.248070478439331,-0.3954267501831054,-0.7242971062660217,-0.3001611828804016,-1.4054570198059082,-0.9713793992996216,-1.123715877532959,-1.965924,-0.8926897048950195,-0.0138688813894987,-0.10806641,0.3798961937427521,0.2699171006679535,0.04743089,-0.1428248,-0.1924087,-0.692817,-0.3014861,-0.7769955,-0.5764058232307434,-0.62852556,-0.5933628678321838,1.0713296
2022-10-10 18:26:00,0.8651596903800964,0.99250174,0.99250174,0.8475672006607056,-1.1190985441207886,0.0065690134651958,-0.2676226496696472,0.4307065904140472,-1.1463226079940796,-0.9713793992996216,-1.2033731937408447,-2.1082592,-1.1402922868728638,-0.9753915667533876,-0.09396171,-0.46915003657341,-0.4971847832202911,0.04418698,0.03950092,-0.41533437,-0.8042285,-1.2013032,-0.5749847,-0.1871159970760345,-0.77770483,-0.5933628678321838,1.2346585
2022-10-10 19:29:00,1.10110342502594,1.2198498,1.2198498,1.0148751735687256,-1.0856612920761108,-0.2907024323940277,-0.0405892357230186,1.1169415712356567,1.191108226776123,-0.9713793992996216,-0.5579433441162109,-2.1082592,-1.4615663290023804,-0.9008548855781556,-2.1293998,1.57765793800354,0.7547735571861267,-1.0349798,0.8257259,-0.047507852,0.24303976,0.4697845,-0.1457143,-0.3563722372055053,-0.4750221,-0.5933628678321838,-1.0519385
2022-10-10 20:24:00,1.1942654848098757,1.31112,1.31112,1.0809719562530518,-1.0713311433792114,-0.5712798237800598,0.183833047747612,-0.2294911295175552,-0.0523911230266094,-0.9713793992996216,-1.946945548057556,-2.1082592,-2.0199174880981445,0.9423298835754396,-0.9847397,1.4033000469207764,0.6146591305732727,-1.0360612,0.10589825,-0.40419403,-0.20260623,-0.065820314,-0.12046536,-0.5425550937652588,-0.74527466,-0.5933628678321838,-0.071968175
2022-10-10 22:37:00,-1.2795981168746948,-1.0735406,-1.0735406,-0.6829880475997925,-1.424809813499451,-0.5110770463943481,0.275168627500534,-1.7525975704193115,-0.3167434632778168,-0.9713793992996216,-0.5416037440299988,-2.1082592,-2.4242794513702397,-1.5077961683273315,-0.31081578,-0.7648001909255981,-1.1060285568237305,0.03878706,0.8541805,0.1642775,0.35445124,0.16984548,-0.7769955,-0.4748536646366119,-0.71716833,-0.5933628678321838,0.4996807
2022-10-10 23:31:00,1.2985665798187256,1.4106894,1.4106894,1.155331015586853,-1.0570008754730225,-0.1254714876413345,0.2908254265785217,0.3135451078414917,-0.0193473286926746,-0.9713793992996216,-0.7335984110832214,-2.1082592,-1.438300848007202,0.3042429685592651,0.37545076,0.9150983095169068,1.1458851099014282,-0.48621196,-1.2926495,-0.20355752,-1.0716158,-0.43003094,-0.6002375,-0.5764058232307434,-0.6587939,-0.5933628678321838,-1.2969303
2022-10-11 00:29:00,0.6282023787498474,0.7651536,0.7651536,0.6781941056251526,-1.1525357961654663,-0.3599117994308471,-0.9695969223976136,0.2335773408412933,-1.4628496170043943,1.1945027112960815,-0.1821233630180359,-0.5275909,-0.5487046837806702,-0.9402529001235962,-0.54221576,-1.6449273824691772,-0.6624996662139893,0.03446844,0.72665733,0.08625265,-1.0716158,-0.83709097,-0.85274994,-0.3732988834381103,-0.6696038,-0.5933628678321838,-1.3785949
2022-10-11 01:24:00,0.334539383649826,0.48304382,0.48304382,0.4675102829933166,-1.1955262422561646,-0.3765045404434204,-0.815632164478302,0.8919163346290588,-1.735897660255432,1.1945027112960815,0.0405091382563114,-0.3904418,-0.3138429522514343,-1.2738043069839478,0.5755557,-1.5744260549545288,-1.25723135471344,2.2591045,0.841534,0.019376652,-0.692817,-0.17294128,-0.65073925,-0.3902255296707153,-0.74527466,-0.5933628678321838,0.4996807
2022-10-11 02:35:00,0.3254260420799255,0.47308737,0.47308737,0.4613139629364013,-1.1955262422561646,-0.5436573624610901,-0.5390177965164185,0.7152426242828369,-1.0767560005187988,1.1945027112960815,0.4183712601661682,-0.119601905,-0.5415043234825134,-2.251655840873718,1.4204954,-1.6017168760299685,-1.7398797154426575,2.2591045,0.84785724,0.17542632,-0.11347712,0.42693678,-0.87800276,-0.5594817399978638,-0.63284945,-0.5933628678321838,1.8063066
2022-10-11 03:29:00,0.3051736950874328,0.45317325,0.45317325,0.4468553364276886,-1.2003031969070437,-0.2508373260498047,-0.3224233984947204,0.895635187625885,-1.3428478240966797,1.1945027112960815,0.3264586329460144,-0.5702332,-0.7237437963485718,-0.1994118988513946,0.08983524,-1.7775908708572388,-1.7398797154426575,2.2591045,0.8004297,-0.18125986,-1.0716158,-0.065820314,-0.6002375,-0.5764058232307434,-0.6782519,-0.5933628678321838,0.4996807
2022-10-11 04:34:00,0.3456783890724182,0.49300024,0.49300024,0.4757725596427917,-1.1907496452331543,-0.5645014643669128,-0.6955921649932861,0.7245417833328247,-1.2663244009017944,1.1945027112960815,0.0834014415740966,-0.5172178,0.5923710465431213,-2.174632787704468,1.4504696,-1.563813090324402,-1.7027751207351685,2.2591045,0.86472034,0.11969066,-0.29173535,-0.19436514,-0.675992,-0.3225215077400207,-0.6069053,-0.5933628678321838,-1.9502437
2022-10-12 00:22:00,0.3507418632507324,0.4979797,0.4979797,0.4799037277698517,-1.1907496452331543,-0.445916473865509,-0.9669872522354126,0.0290090460330247,-1.518502712249756,1.1945027112960815,-0.2454411387443542,-0.62324864,-0.2506960332393646,-1.0651016235351562,-0.54089487,-1.6578147411346436,-0.781446635723114,0.03554974,0.7930547,0.17542632,0.24303976,-0.51572806,-0.675992,-0.5764058232307434,-0.7495988,-0.5933628678321838,1.0713296
2022-10-12 01:34:00,0.3193504810333252,0.46810916,0.46810916,0.4571827948093414,-1.1955262422561646,-0.260347843170166,-0.7530025243759155,0.821246325969696,-1.5463292598724363,1.1945027112960815,0.0834014415740966,-0.3558661,-0.1820095926523208,-0.8308437466621399,1.465454,-1.6032330989837646,-1.494114637374878,2.2591045,0.7814599,0.08625265,-0.6259698,-0.065820314,-0.65073925,-0.4071496129035949,-0.69122416,-0.5933628678321838,0.4996807
2022-10-12 02:25:00,0.2920089662075043,0.441557,0.441557,0.4385930299758911,-1.2003031969070437,-0.0511042140424251,-0.5703328251838684,0.7449987530708313,-1.0541467666625977,1.1945027112960815,0.2794812321662903,0.14086582,-0.507715106010437,-0.0716347247362136,1.4244635,-1.5911037921905518,-1.7340234518051147,2.2591045,0.729819,0.19771549,-0.247171,0.041300647,-0.65073925,-0.4071496129035949,-0.72149247,-0.5933628678321838,-1.5419229
2022-10-12 03:20:00,0.314287006855011,0.46312967,0.46312967,0.4530516564846039,-1.1955262422561646,-0.2311073392629623,-0.3537379503250122,1.0518518686294556,-1.25936758518219,1.1945027112960815,0.4367538094520569,-0.5114558,-0.5475974678993225,0.3228770494461059,0.08983524,-1.742719292640686,-1.7398797154426575,2.2591045,0.83731747,-0.114383854,-0.8710752,-0.3014861,-0.42347956,-0.5764058232307434,-0.74527466,-0.5933628678321838,-0.15363263
2022-10-12 04:32:00,1.3329957723617554,1.4438783,1.4438783,1.180117130279541,-1.0522242784500122,-0.1506657004356384,-0.6929824948310852,0.7412799596786499,-1.2471935749053955,1.1945027112960815,0.0874865353107452,-0.5022355,-0.4988521933555603,-1.0241066217422483,1.453114,-1.6123299598693848,-1.637253761291504,2.2591045,0.7909448,0.097401485,-0.6705346,-0.21578902,-0.87800276,-0.4071496129035949,-0.7560848,-0.5933628678321838,-1.2152667
2022-10-12 06:37:00,0.7902243137359619,0.92114437,0.92114437,0.7938638925552368,-1.1286519765853882,-0.0664840713143348,-1.0531030893325806,-0.0379407815635204,-1.7829416990280151,1.529202938079834,0.1610166579484939,0.547702,-0.762518048286438,0.6556298732757568,0.5729112,-0.2515820562839508,-0.4740007817745209,-1.5848224,-1.0386549,-0.47107002,-0.06891235,-0.49430418,-0.85274994,-0.3732988834381103,-0.6696038,-0.5933628678321838,0.7446733
2022-10-12 07:21:00,0.6727584600448608,0.8083002,0.8083002,0.7091773152351379,-1.147758960723877,-0.3766058385372162,-0.7477832436561584,-2.1561553478240967,-0.3950057625770569,0.8621363043785095,-0.55385822057724,-0.5759961,-0.010848362930119,1.2511242628097534,0.37545076,0.9150983095169068,1.1458851099014282,-0.48621196,-1.2926495,-0.20355752,0.109345876,-0.49430418,-0.85274994,-0.3563722372055053,-0.73014057,-0.5933628678321838,-0.15363263
2022-10-12 08:23:00,0.7892122268676758,0.92114437,0.92114437,0.7938638925552368,-1.1286519765853882,-0.4899291396141052,-0.8756521940231323,-1.9906407594680784,-1.363717555999756,1.1945027112960815,-0.4476489424705505,-0.53104824,0.4034847915172577,1.3781028985977173,0.36046368,0.114569254219532,0.162058413028717,-0.49269316,-0.67400026,0.19771549,-0.692817,-0.065820314,-0.019458065,-0.4071496129035949,-0.5917712,-0.5933628678321838,0.17302364
